"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",10.35
"Duck, young duckling, domesticated, White Pekin, leg, meat and skin, bone in, cooked, roasted",5.77
"Duck, young duckling, domesticated, White Pekin, leg, meat only, bone in, cooked without skin, braised",5.33
Dulce de Leche,0.21
"Dumpling, potato- or cheese-filled, frozen",2.198
"Durian, raw or frozen",1.074
"Dutch brand loaf, chicken, pork and beef",3.384
"Edamame, frozen, prepared",0.915
"Edamame, frozen, unprepared",0.925
"Egg custards, dry mix",0.32
"Egg custards, dry mix, prepared with 2% milk",0.135
"Egg custards, dry mix, prepared with whole milk",0.132
"Egg rolls, chicken, refrigerated, heated",3.63
"Egg rolls, pork, refrigerated, heated",2.25
"Egg rolls, vegetable, frozen, prepared",2.519
"Egg substitute, liquid or frozen, fat free",0.14
"Egg substitute, powder",0.577
"Egg, duck, whole, fresh, raw",0.2
"Egg, goose, whole, fresh, raw",0.189
"Egg, quail, whole, fresh, raw",0.15
"Egg, turkey, whole, fresh, raw",0.024
"Egg, white, dried",0.865
"Egg, white, dried, flakes, stabilized, glucose reduced",0.675
"Egg, white, dried, powder, stabilized, glucose reduced",0.723
"Egg, white, dried, stabilized, glucose reduced",0.773
"Egg, white, raw, fresh",0.105
"Egg, white, raw, frozen, pasteurized",0.093
"Egg, whole, cooked, fried",0.082
"Egg, whole, cooked, hard-boiled",0.064
"Egg, whole, cooked, omelet",0.064
"Egg, whole, cooked, poached",0.063
"Egg, whole, cooked, scrambled",0.076
"Egg, whole, dried",0.34
"Egg, whole, dried, stabilized, glucose reduced",0.259
"Egg, whole, raw, fresh",0.075
"Egg, whole, raw, frozen, pasteurized (Includes foods for USDA's Food Distribution Program)",0.103
"Egg, whole, raw, frozen, salted, pasteurized",0.077
"Egg, yolk, dried",0.083
"Egg, yolk, raw, fresh",0.024
"Egg, yolk, raw, frozen, pasteurized",0.031
"Egg, yolk, raw, frozen, salted, pasteurized",0.027
"Egg, yolk, raw, frozen, sugared, pasteurized",0.037
Eggnog,0.105
"Eggplant, cooked, boiled, drained, with salt",0.6
"Eggplant, cooked, boiled, drained, without salt",0.6
"Eggplant, pickled",0.66
"Eggplant, raw",0.649
"Eggs, scrambled, frozen mixture",0.09
"Elderberries, raw",0.5
"Emu, fan fillet, cooked, broiled",9.814
"Emu, fan fillet, raw",7.397
"Emu, flat fillet, raw",6.786
"Emu, full rump, cooked, broiled",10.569
"Emu, full rump, raw",7.504
"Emu, ground, cooked, pan-broiled",8.925
"Emu, ground, raw",7.485
"Emu, inside drum, raw",7.304
"Emu, inside drums, cooked, broiled",10.164
"Emu, outside drum, raw",7.245
"Emu, oyster, raw",7.499
"Emu, top loin, cooked, broiled",9.124
"Endive, raw",0.4
"English muffins, plain, enriched, without calcium propionate(includes sourdough)",3.884
"English muffins, plain, unenriched, with calcium propionate (includes sourdough)",1.566
"English muffins, plain, unenriched, without calcium propionate (includes sourdough)",1.566
"English muffins, whole grain white",2.105
"Epazote, raw",0.639
"Eppaw, raw",0.3
"Escarole, cooked, boiled, drained, no salt added",0.312
"Falafel, home-prepared",1.044
"Fast food, biscuit",3.713
"Fast Food, Pizza Chain, 14"" pizza, cheese topping, regular crust",3.825
"Fast Food, Pizza Chain, 14"" pizza, cheese topping, stuffed crust",3.763
"Fast Food, Pizza Chain, 14"" pizza, cheese topping, thick crust",3.495
"Fast Food, Pizza Chain, 14"" pizza, cheese topping, thin crust",2.595
"Fast Food, Pizza Chain, 14"" pizza, meat and vegetable topping, regular crust",3.1
"Fast Food, Pizza Chain, 14"" pizza, pepperoni topping, regular crust",4.14
"Fast Food, Pizza Chain, 14"" pizza, pepperoni topping, thick crust",3.5
"Fast Food, Pizza Chain, 14"" pizza, pepperoni topping, thin crust",3.31
"Fast Food, Pizza Chain, 14"" pizza, sausage topping, regular crust",3.8
"Fast Food, Pizza Chain, 14"" pizza, sausage topping, thick crust",3.57
"Fast Food, Pizza Chain, 14"" pizza, sausage topping, thin crust",3.06
"Fast foods, bagel, with breakfast steak, egg, cheese, and condiments",3.355
"Fast foods, bagel, with egg, sausage patty, cheese, and condiments",2.877
"Fast foods, biscuit, with crispy chicken fillet",4.797
"Fast foods, biscuit, with egg and bacon",1.6
"Fast foods, biscuit, with egg and ham",1.04
"Fast Foods, biscuit, with egg and sausage",2.467
"Fast foods, biscuit, with egg, cheese, and bacon",2.35
"Fast foods, biscuit, with ham",3.08
"Fast foods, biscuit, with sausage",3.445
"Fast foods, breadstick, soft, prepared with garlic and parmesan cheese",7.08
"Fast foods, breakfast burrito, with egg, cheese, and sausage",2.133
"Fast foods, burrito, with beans",1.87
"Fast foods, burrito, with beans and beef",2.184
"Fast foods, burrito, with beans and cheese",2.02
"Fast foods, burrito, with beans, cheese, and beef",2.09
"Fast foods, cheeseburger, double, regular patty and bun, with condiments",3.462
"Fast foods, cheeseburger; double, large patty; with condiments",4.213
"Fast Foods, cheeseburger; double, large patty; with condiments, vegetables and mayonnaise",3.26
"Fast foods, cheeseburger; double, regular patty; double decker bun with condiments and special sauce",3.63
"Fast foods, cheeseburger; double, regular patty; with condiments",3.462
"Fast foods, cheeseburger; single, large patty; plain",4.597
"Fast foods, cheeseburger; single, large patty; with condiments",4.05
"Fast foods, cheeseburger; single, large patty; with condiments, vegetables and mayonnaise",3.143
"Fast foods, cheeseburger; single, regular patty, with condiments",3.51
"Fast foods, cheeseburger; single, regular patty, with condiments and vegetables",3.08
"Fast foods, cheeseburger; single, regular patty; plain",5.217
"Fast foods, chicken fillet sandwich, plain with pickles",7.72
"Fast foods, chicken tenders",8.217
"Fast foods, chicken, breaded and fried, boneless pieces, plain",5.985
"Fast foods, coleslaw",0.206
"Fast Foods, crispy chicken filet sandwich, with lettuce and mayonnaise",5.11
"Fast foods, crispy chicken in tortilla, with lettuce, cheese, and ranch sauce",3.523
"Fast foods, crispy chicken, bacon, and tomato club sandwich, with cheese, lettuce, and mayonnaise",4.748
"Fast foods, croissant, with egg, cheese, and bacon",2.007
"Fast foods, croissant, with egg, cheese, and ham",2.1
"Fast foods, croissant, with egg, cheese, and sausage",2.754
"Fast foods, egg, scrambled",0.21
"Fast foods, english muffin, with cheese and sausage",4.217
"Fast foods, english muffin, with egg, cheese, and canadian bacon",3.187
"Fast foods, english muffin, with egg, cheese, and sausage",3.192
"Fast foods, fish sandwich, with tartar sauce",2.15
"Fast foods, fish sandwich, with tartar sauce and cheese",2.31
"Fast foods, french toast sticks",2.575
"Fast Foods, Fried Chicken, Breast, meat and skin and breading",7.869
"Fast Foods, Fried Chicken, Breast, meat only, skin and breading removed",9.03
"Fast Foods, Fried Chicken, Drumstick, meat and skin with breading",5.209
"Fast Foods, Fried Chicken, Drumstick, meat only, skin and breading removed",5.726
"Fast Foods, Fried Chicken, Thigh, meat and skin and breading",5.583
"Fast Foods, Fried Chicken, Thigh, meat only, skin and breading removed",5.725
"Fast Foods, Fried Chicken, Wing, meat and skin and breading",6.452
"Fast Foods, Fried Chicken, Wing, meat only, skin and breading removed",7.59
"Fast foods, griddle cake sandwich, egg, cheese, and bacon",1.319
"Fast foods, griddle cake sandwich, egg, cheese, and sausage",2.111
"Fast foods, griddle cake sandwich, sausage",3.082
"Fast Foods, grilled chicken filet sandwich, with lettuce, tomato and spread",7.78
"Fast foods, grilled chicken in tortilla, with lettuce, cheese, and ranch sauce",5.333
"Fast foods, grilled chicken, bacon and tomato club sandwich, with cheese, lettuce, and mayonnaise",5.575
"Fast foods, hamburger, large, single patty, with condiments",4.65
"Fast foods, hamburger; double, large patty; with condiments, vegetables and mayonnaise",3.23
"Fast foods, hamburger; single, large patty; with condiments, vegetables and mayonnaise",3.141
"Fast foods, hamburger; single, regular patty; double decker bun with condiments and special sauce",3.94
"Fast foods, hamburger; single, regular patty; plain",5.617
"Fast foods, hamburger; single, regular patty; with condiments",4.061
"Fast foods, hush puppies",2.13
"Fast foods, miniature cinnamon rolls",3.16
"Fast foods, nachos, with cheese",0.63
"Fast foods, nachos, with cheese, beans, ground beef, and tomatoes",1.01
"Fast foods, onion rings, breaded and fried",0.673
"Fast foods, potato, french fried in vegetable oil",3.004
"Fast foods, potato, mashed",1.08
"Fast foods, potatoes, hash browns, round pieces or patty",1.838
"Fast foods, quesadilla, with chicken",4.2
"Fast foods, roast beef sandwich, plain",4.343
"Fast foods, shrimp, breaded and fried",1.24
"Fast foods, strawberry banana smoothie made with ice and low-fat yogurt",0.217
"Fast foods, submarine sandwich, bacon, lettuce, and tomato on white bread",4.85
"Fast foods, submarine sandwich, cold cut on white bread with lettuce and tomato",4.323
"Fast foods, submarine sandwich, ham on white bread with lettuce and tomato",4.18
"Fast foods, submarine sandwich, meatball marinara on white bread",3.547
"Fast foods, submarine sandwich, oven roasted chicken on white bread with lettuce and tomato",5.21
"Fast foods, submarine sandwich, roast beef on white bread with lettuce and tomato",4.183
"Fast foods, submarine sandwich, steak and cheese on white bread with cheese, lettuce and tomato",3.583
"Fast foods, submarine sandwich, sweet onion chicken teriyaki on white bread with lettuce, tomato and sweet onion sauce",5.063
"Fast foods, submarine sandwich, tuna on white bread with lettuce and tomato",7.727
"Fast foods, submarine sandwich, turkey breast on white bread with lettuce and tomato",4.617
"Fast foods, submarine sandwich, turkey, roast beef and ham on white bread with lettuce and tomato",4.507
"Fast foods, sundae, caramel",0.61
"Fast foods, sundae, hot fudge",0.68
"Fast foods, sundae, strawberry",0.59
"Fast foods, taco with beef, cheese and lettuce, hard shell",1.65
"Fast foods, taco with beef, cheese and lettuce, soft",2.88
"Fast foods, taco with chicken, lettuce and cheese, soft",5.17
"Fast foods, vanilla, light, soft-serve ice cream, with cone",0.498
"Fat free ice cream, no sugar added, flavors other than chocolate",0.074
"Feijoa, raw",0.295
"Fennel, bulb, raw",0.64
"Figs, canned, extra heavy syrup pack, solids and liquids",0.419
"Figs, canned, heavy syrup pack, solids and liquids",0.428
"Figs, canned, light syrup pack, solids and liquids",0.437
"Figs, canned, water pack, solids and liquids",0.445
"Figs, dried, stewed",0.64
"Figs, dried, uncooked",0.619
"Figs, raw",0.4
"Fireweed, leaves, raw",4.674
Fish broth,1.37
"Fish, anchovy, european, canned in oil, drained solids",19.903
"Fish, anchovy, european, raw",14.024
"Fish, bass, fresh water, mixed species, raw",1.25
"Fish, bass, freshwater, mixed species, cooked, dry heat",1.522
"Fish, bass, striped, cooked, dry heat",2.558
"Fish, bass, striped, raw",2.1
"Fish, bluefish, cooked, dry heat",7.247
"Fish, bluefish, raw",5.95
"Fish, burbot, cooked, dry heat",1.973
"Fish, burbot, raw",1.62
"Fish, butterfish, cooked, dry heat",5.769
"Fish, butterfish, raw",4.5
"Fish, carp, cooked, dry heat",2.1
"Fish, carp, raw",1.64
"Fish, catfish, channel, cooked, breaded and fried",2.282
"Fish, catfish, channel, farmed, cooked, dry heat",2.548
"Fish, catfish, channel, farmed, raw",2.105
"Fish, catfish, channel, wild, cooked, dry heat",2.385
"Fish, catfish, channel, wild, raw",1.907
"Fish, caviar, black and red, granular",0.12
"Fish, cisco, raw",2.51
"Fish, cisco, smoked",2.31
"Fish, cod, Atlantic, canned, solids and liquid",2.505
"Fish, cod, Atlantic, cooked, dry heat",2.513
"Fish, cod, Atlantic, dried and salted",7.5
"Fish, cod, Atlantic, raw",2.063
"Fish, cod, Pacific, cooked, dry heat (may contain additives to retain moisture)",1.343
"Fish, cod, Pacific, raw (may have been previously frozen)",1.095
"Fish, croaker, Atlantic, cooked, breaded and fried",4.3
"Fish, croaker, Atlantic, raw",4.2
"Fish, cusk, cooked, dry heat",3.271
"Fish, cusk, raw",2.686
"Fish, drum, freshwater, cooked, dry heat",2.862
"Fish, drum, freshwater, raw",2.35
"Fish, eel, mixed species, cooked, dry heat",4.487
"Fish, eel, mixed species, raw",3.5
"Fish, fish sticks, frozen, prepared",1.536
"Fish, flatfish (flounder and sole species), cooked, dry heat",1.278
"Fish, flatfish (flounder and sole species), raw",1.04
"Fish, gefiltefish, commercial, sweet recipe",1
"Fish, grouper, mixed species, cooked, dry heat",0.381
"Fish, grouper, mixed species, raw",0.313
"Fish, haddock, cooked, dry heat",4.119
"Fish, haddock, raw",3.363
"Fish, haddock, smoked",5.073
"Fish, halibut, Atlantic and Pacific, cooked, dry heat",7.911
"Fish, halibut, Atlantic and Pacific, raw",6.513
"Fish, halibut, greenland, cooked, dry heat",1.923
"Fish, halibut, Greenland, raw",1.5
"Fish, herring, Atlantic, cooked, dry heat",4.124
"Fish, herring, Atlantic, kippered",4.402
"Fish, herring, Atlantic, pickled",3.3
"Fish, herring, Atlantic, raw",3.217
"Fish, herring, Pacific, cooked, dry heat",2.821
"Fish, herring, Pacific, raw",2.2
"Fish, ling, cooked, dry heat",2.801
"Fish, ling, raw",2.3
"Fish, lingcod, cooked, dry heat",2.314
"Fish, lingcod, raw",1.9
"Fish, mackerel, Atlantic, cooked, dry heat",6.85
"Fish, mackerel, Atlantic, raw",9.08
"Fish, mackerel, jack, canned, drained solids",6.18
"Fish, mackerel, king, cooked, dry heat",10.462
"Fish, mackerel, king, raw",8.59
"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",10.667
"Fish, mackerel, Pacific and jack, mixed species, raw",8.32
"Fish, mackerel, salted",3.3
"Fish, mackerel, spanish, cooked, dry heat",5
"Fish, mackerel, spanish, raw",2.3
"Fish, mahimahi, cooked, dry heat",7.429
"Fish, mahimahi, raw",6.1
"Fish, milkfish, cooked, dry heat",8.256
"Fish, milkfish, raw",6.44
"Fish, monkfish, cooked, dry heat",2.558
"Fish, monkfish, raw",2.1
"Fish, mullet, striped, cooked, dry heat",6.3
"Fish, mullet, striped, raw",5.2
"Fish, ocean perch, Atlantic, cooked, dry heat",1.215
"Fish, ocean perch, Atlantic, raw",1.005
"Fish, perch, mixed species, cooked, dry heat",1.9
"Fish, perch, mixed species, raw",1.52
"Fish, pike, northern, cooked, dry heat",2.8
"Fish, pike, northern, raw",2.3
"Fish, pike, walleye, cooked, dry heat",2.801
"Fish, pike, walleye, raw",2.3
"Fish, pollock, Alaska, cooked, dry heat (may contain additives to retain moisture)",3.949
"Fish, pollock, Alaska, raw (may contain additives to retain moisture)",0.653
"Fish, pollock, Atlantic, cooked, dry heat",3.983
"Fish, pollock, Atlantic, raw",3.27
"Fish, pompano, florida, cooked, dry heat",3.8
"Fish, pompano, florida, raw",3
"Fish, pout, ocean, cooked, dry heat",2.558
"Fish, pout, ocean, raw",2.1
"Fish, rockfish, Pacific, mixed species, cooked, dry heat",2.897
"Fish, rockfish, Pacific, mixed species, raw",2.393
"Fish, roe, mixed species, cooked, dry heat",2.192
"Fish, roe, mixed species, raw",1.8
"Fish, roughy, orange, cooked, dry heat",1.82
"Fish, roughy, orange, raw",1.53
"Fish, sablefish, cooked, dry heat",5.128
"Fish, sablefish, raw",4
"Fish, sablefish, smoked",5.3
"Fish, salmon, Atlantic, farmed, cooked, dry heat",8.045
"Fish, salmon, Atlantic, farmed, raw",8.672
"Fish, salmon, Atlantic, wild, cooked, dry heat",10.077
"Fish, salmon, Atlantic, wild, raw",7.86
"Fish, salmon, chinook, cooked, dry heat",10.045
"Fish, salmon, chinook, raw",8.42
"Fish, salmon, chinook, smoked",4.72
"Fish, salmon, chinook, smoked, (lox), regular",4.72
"Fish, salmon, chum, canned, drained solids with bone",7
"Fish, salmon, chum, canned, without salt, drained solids with bone",7
"Fish, salmon, chum, cooked, dry heat",8.526
"Fish, salmon, chum, raw",7
"Fish, salmon, coho, farmed, cooked, dry heat",7.393
"Fish, salmon, coho, farmed, raw",6.813
"Fish, salmon, coho, wild, cooked, dry heat",7.95
"Fish, salmon, coho, wild, cooked, moist heat",7.779
"Fish, salmon, coho, wild, raw",7.23
"Fish, salmon, pink, canned, drained solids",7.409
"Fish, Salmon, pink, canned, drained solids, without skin and bones",7.43
"Fish, salmon, pink, canned, total can contents",6.536
"Fish, salmon, pink, canned, without salt, solids with bone and liquid",6.536
"Fish, salmon, pink, cooked, dry heat",9.588
"Fish, salmon, pink, raw",7.995
"Fish, salmon, sockeye, canned, drained solids",7.621
"Fish, salmon, sockeye, canned, without salt, drained solids with bone",5.48
"Fish, salmon, sockeye, cooked, dry heat",10.123
"Fish, salmon, sockeye, raw",8.507
"Fish, sardine, Atlantic, canned in oil, drained solids with bone",5.245
"Fish, sardine, Pacific, canned in tomato sauce, drained solids with bone",4.2
"Fish, scups, cooked, dry heat",4.994
"Fish, scups, raw",4.1
"Fish, sea bass, mixed species, cooked, dry heat",1.9
"Fish, sea bass, mixed species, raw",1.6
"Fish, seatrout, mixed species, cooked, dry heat",2.923
"Fish, seatrout, mixed species, raw",2.4
"Fish, shad, american, cooked, dry heat",10.769
"Fish, shad, american, raw",8.4
"Fish, shark, mixed species, cooked, batter-dipped and fried",2.783
"Fish, shark, mixed species, raw",2.938
"Fish, sheepshead, cooked, dry heat",1.8
"Fish, sheepshead, raw",1.5
"Fish, smelt, rainbow, cooked, dry heat",1.766
"Fish, smelt, rainbow, raw",1.45
"Fish, snapper, mixed species, cooked, dry heat",0.346
"Fish, snapper, mixed species, raw",0.284
"Fish, spot, cooked, dry heat",8.526
"Fish, spot, raw",7
"Fish, sturgeon, mixed species, cooked, dry heat",10.1
"Fish, sturgeon, mixed species, raw",8.3
"Fish, sturgeon, mixed species, smoked",11.1
"Fish, sucker, white, cooked, dry heat",1.462
"Fish, sucker, white, raw",1.2
"Fish, sunfish, pumpkin seed, cooked, dry heat",1.462
"Fish, sunfish, pumpkin seed, raw",1.2
"Fish, surimi",0.22
"Fish, swordfish, cooked, dry heat",9.254
"Fish, swordfish, raw",7.76
"Fish, tilapia, cooked, dry heat",4.745
"Fish, tilapia, raw",3.903
"Fish, tilefish, cooked, dry heat",3.5
"Fish, tilefish, raw",2.9
"Fish, trout, brook, raw, New York State",5.293
"Fish, trout, mixed species, cooked, dry heat",5.769
"Fish, trout, mixed species, raw",4.5
"Fish, trout, rainbow, farmed, cooked, dry heat",6.646
"Fish, trout, rainbow, farmed, raw",5.567
"Fish, trout, rainbow, wild, cooked, dry heat",5.77
"Fish, trout, rainbow, wild, raw",5.384
"Fish, tuna salad",6.7
"Fish, tuna, fresh, bluefin, cooked, dry heat",10.54
"Fish, tuna, fresh, bluefin, raw",8.654
"Fish, tuna, fresh, skipjack, raw",15.4
"Fish, tuna, fresh, yellowfin, raw",18.475
"Fish, tuna, light, canned in oil, drained solids",12.4
"Fish, tuna, light, canned in oil, without salt, drained solids",12.4
"Fish, tuna, light, canned in water, drained solids (Includes foods for USDA's Food Distribution Program)",10.136
"Fish, tuna, light, canned in water, without salt, drained solids",13.28
"Fish, tuna, skipjack, fresh, cooked, dry heat",18.756
"Fish, tuna, white, canned in oil, drained solids",11.698
"Fish, tuna, white, canned in oil, without salt, drained solids",11.698
"Fish, tuna, white, canned in water, drained solids",5.799
"Fish, tuna, white, canned in water, without salt, drained solids",5.799
"Fish, tuna, yellowfin, fresh, cooked, dry heat",22.07
"Fish, turbot, european, cooked, dry heat",2.679
"Fish, turbot, european, raw",2.2
"Fish, whitefish, mixed species, cooked, dry heat",3.846
"Fish, whitefish, mixed species, raw",3
"Fish, whitefish, mixed species, smoked",2.4
"Fish, whiting, mixed species, cooked, dry heat",1.67
"Fish, whiting, mixed species, raw",1.3
"Fish, wolffish, Atlantic, cooked, dry heat",2.598
"Fish, wolffish, Atlantic, raw",2.133
"Fish, yellowtail, mixed species, cooked, dry heat",8.718
"Fish, yellowtail, mixed species, raw",6.8
"Focaccia, Italian flatbread, plain",3.67
"Formulated bar, high fiber, chewy, oats and chocolate",7.903
"Formulated bar, LUNA BAR, NUTZ OVER CHOCOLATE",37.1
"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Chewy Chocolate Peanut Bar",36.364
"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Double Chocolate Nut Bar",45.249
"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Energy Bar, all flavors",45.249
"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Honey Nut Oat Bar",45.249
"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON MULTIGRAIN CRUNCH BAR",36.364
"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Protein Performance Bar, Caramel Nut Rush",25
"Formulated bar, POWER BAR, chocolate",32.6
"Formulated bar, SLIM-FAST OPTIMA meal bar, milk chocolate peanut",21.2
"Formulated Bar, SOUTH BEACH protein bar",1.268
"Formulated bar, ZONE PERFECT CLASSIC CRUNCH BAR, mixed flavors",20
"Frankfurter, beef, heated",1.827
"Frankfurter, beef, low fat",2.3
"Frankfurter, beef, pork, and turkey, fat free",3.466
"Frankfurter, beef, unheated",2.218
"Frankfurter, chicken",4.687
"Frankfurter, low sodium",2.42
"Frankfurter, meat",2.665
"Frankfurter, meat and poultry, cooked, boiled",2.672
"Frankfurter, meat and poultry, cooked, grilled",3.058
"Frankfurter, meat and poultry, low fat",3.16
"Frankfurter, meat and poultry, unheated",2.813
"Frankfurter, meat, heated",2.654
"Frankfurter, meatless",3.137
"Frankfurter, pork",2.773
"Frankfurter, turkey",3.68
"French toast, frozen, ready-to-heat",2.722
"French toast, prepared from recipe, made with low fat (2%) milk",1.628
"Frijoles rojos volteados (Refried beans, red, canned)",0.64
"Frog legs, raw",1.2
"Frostings, chocolate, creamy, dry mix",0.142
"Frostings, chocolate, creamy, dry mix, prepared with butter",0.115
"Frostings, chocolate, creamy, dry mix, prepared with margarine",0.112
"Frostings, chocolate, creamy, ready-to-eat",0.119
"Frostings, coconut-nut, ready-to-eat",0.212
"Frostings, cream cheese-flavor, ready-to-eat",0.011
"Frostings, glaze, chocolate, prepared-from-recipe, with butter, NFSMI Recipe No. C-32",0.111
"Frostings, glaze, prepared-from-recipe",0.039
"Frostings, vanilla, creamy, dry mix",0.001
"Frostings, vanilla, creamy, dry mix, prepared with margarine",0.003
"Frostings, vanilla, creamy, ready-to-eat",0.22
"Frostings, white, fluffy, dry mix",1
"Frostings, white, fluffy, dry mix, prepared with water",0.66
"Frozen novelties, fruit and juice bars",0.159
"Frozen novelties, ice cream type, chocolate or caramel covered, with nuts",0.96
"Frozen novelties, ice cream type, sundae, prepackaged",0.64
"Frozen novelties, ice cream type, vanilla ice cream, light, no sugar added, chocolate coated",0.175
"Frozen novelties, ice type, fruit, no sugar added",0.15
"Frozen novelties, ice type, italian, restaurant-prepared",0.715
"Frozen novelties, ice type, lime",0.007
"Frozen novelties, ice type, pineapple-coconut",0.034
"Frozen novelties, juice type, juice with cream",0.151
"Frozen novelties, juice type, orange",0.16
"Frozen novelties, No Sugar Added, FUDGSICLE pops",0.175
"Frozen yogurts, chocolate",0.14
"Frozen yogurts, chocolate, nonfat milk, sweetened without sugar",0.2
"Frozen yogurts, chocolate, soft-serve",0.305
"Frozen yogurts, flavors other than chocolate",0.07
"Frozen yogurts, vanilla, soft-serve",0.287
"Fruit butters, apple",0.076
"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, extra heavy syrup, solids and liquids",0.368
"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, extra light syrup, solids and liquids",0.5
"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, heavy syrup, solids and liquids",0.374
"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, juice pack, solids and liquids",0.403
"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, light syrup, solids and liquids",0.38
"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, water pack, solids and liquids",0.363
"Fruit cocktail, canned, heavy syrup, drained",0.374
"Fruit juice smoothie, BOLTHOUSE FARMS, GREEN GOODNESS",0.333
"Fruit juice smoothie, BOLTHOUSE FARMS, strawberry banana",0.287
"Fruit juice smoothie, NAKED JUICE, BLUE MACHINE",8.333
"Fruit juice smoothie, NAKED JUICE, GREEN MACHINE",0.29
"Fruit juice smoothie, NAKED JUICE, strawberry banana",0.31
"Fruit juice smoothie, ODWALLA, ORIGINAL SUPERFOOD",0.455
"Fruit juice smoothie, ODWALLA, strawberry banana",0.285
"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",0.353
"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, juice pack, solids and liquids",0.356
"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, light syrup, solids and liquids",0.365
"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, water pack, solids and liquids",0.374
"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",0.562
Fruit syrup,0.012
"Frybread, made with lard (Navajo)",4.603
"Fungi, Cloud ears, dried",6.267
"Game meat , bison, ground, raw",4.91
"Game meat , bison, top sirloin, separable lean only, 1"" steak, cooked, broiled",5.57
"Game meat, bear, cooked, simmered",3.35
"Game meat, bear, raw",3.2
"Game meat, beaver, cooked, roasted",2.2
"Game meat, beaver, raw",1.9
"Game meat, beefalo, composite of cuts, cooked, roasted",4.89
"Game meat, beefalo, composite of cuts, raw",4.64
"Game meat, bison, chuck, shoulder clod, separable lean only, cooked, braised",4.773
"Game meat, bison, chuck, shoulder clod, separable lean only, raw",4.443
"Game meat, bison, ground, cooked, pan-broiled",5.57
"Game meat, bison, ribeye, separable lean only, 1"" steak, cooked, broiled",6.687
"Game meat, bison, ribeye, separable lean only, trimmed to 0"" fat, raw",1.838
"Game meat, bison, separable lean only, cooked, roasted",3.71
"Game meat, bison, separable lean only, raw",1.91
"Game meat, bison, shoulder clod, separable lean only, trimmed to 0"" fat, raw",1.879
"Game meat, bison, top round, separable lean only, 1"" steak, cooked, broiled",6.475
"Game meat, bison, top round, separable lean only, 1"" steak, raw",6.183
"Game meat, bison, top sirloin, separable lean only, trimmed to 0"" fat, raw",2.017
"Game meat, boar, wild, cooked, roasted",4.21
"Game meat, boar, wild, raw",4
"Game meat, buffalo, water, cooked, roasted",6.29
"Game meat, buffalo, water, raw",5.97
"Game meat, caribou, cooked, roasted",5.79
"Game meat, caribou, raw",5.5
"Game meat, deer, cooked, roasted",6.71
"Game meat, deer, ground, cooked, pan-broiled",9.257
"Game meat, deer, ground, raw",5.7
"Game meat, deer, loin, separable lean only, 1"" steak, cooked, broiled",10.757
"Game meat, deer, raw",6.37
"Game meat, deer, shoulder clod, separable lean only, cooked, braised",7.43
"Game meat, deer, tenderloin, separable lean only, cooked, broiled",8.78
"Game meat, deer, top round, separable lean only, 1"" steak, cooked, broiled",8.4
"Game meat, elk, ground, cooked, pan-broiled",5.32
"Game meat, elk, ground, raw",4.89
"Game meat, elk, loin, separable lean only, cooked, broiled",8.98
"Game meat, elk, round, separable lean only, cooked, broiled",7.16
"Game meat, elk, tenderloin, separable lean only, cooked, broiled",6.143
"Game meat, goat, cooked, roasted",3.95
"Game meat, goat, raw",3.75
"Game meat, horse, cooked, roasted",4.84
"Game meat, horse, raw",4.6
"Game meat, moose, cooked, roasted",5.26
"Game meat, moose, raw",5
"Game meat, muskrat, cooked, roasted",7.19
"Game meat, muskrat, raw",6.2
"Game meat, opossum, cooked, roasted",8.43
"Game meat, rabbit, domesticated, composite of cuts, cooked, roasted",8.43
"Game meat, rabbit, domesticated, composite of cuts, cooked, stewed",7.16
"Game meat, rabbit, domesticated, composite of cuts, raw",7.27
"Game meat, rabbit, wild, cooked, stewed",6.4
"Game meat, rabbit, wild, raw",6.5
"Game meat, raccoon, cooked, roasted",4.68
"Game meat, squirrel, cooked, roasted",4.64
"Game meat, squirrel, raw",4
"Garlic bread, frozen",4.142
"Garlic, raw",0.7
"Gelatin desserts, dry mix",0.009
"Gelatin desserts, dry mix, prepared with water",0.001
"Gelatin desserts, dry mix, reduced calorie, with aspartame, added phosphorus, potassium, sodium, vitamin C",0.04
